ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.623,3,1,0,0,0,0,0,0,0,0
0.623,4,1,0,0,0,0,0,0,0,0
0.623,5,1,0,0,0,0,0,0,0,0
0.639,0,0,0,0,0,-0.952835,-0.272925,2.06166,0.000934979,-0.00111225
0.639,1,0,0,0,0,0,0,0,0,0
0.639,2,0,0,0,0,0,0,0,0,0
0.639,3,0,0,0,0,0,0,0,0,0
0.639,4,0,0,0,0,0,0,0,0,0
0.639,5,0,0,0,0,0,0,0,0,0
0.639,0,1,0,0,0,0,0,0,0,0
0.639,1,1,0,0,0,0,0,0,0,0
0.639,2,1,0,0,0,0,0,0,0,0
0.639,3,1,0,0,0,0,0,0,0,0
0.639,4,1,0,0,0,0,0,0,0,0
0.639,5,1,0,0,0,0,0,0,0,0
0.655,0,0,0,0,0,-0.952767,-0.272882,2.06109,0.00172967,-0.000184812
0.655,1,0,0,0,0,0,0,0,0,0
0.655,2,0,0,0,0,0,0,0,0,0
0.655,3,0,0,0,0,0,0,0,0,0
0.655,4,0,0,0,0,0,0,0,0,0
0.655,5,0,0,0,0,0,0,0,0,0
0.655,0,1,0,0,0,0,0,0,0,0
0.655,1,1,0,0,0,0,0,0,0,0
0.655,2,1,0,0,0,0,0,0,0,0
0.655,3,1,0,0,0,0,0,0,0,0
0.655,4,1,0,0,0,0,0,0,0,0
0.655,5,1,0,0,0,0,0,0,0,0
0.671,0,0,0,0,0,-0.952862,-0.273017,2.06152,-0.000118569,-0.00218021
0.671,1,0,0,0,0,0,0,0,0,0
0.671,2,0,0,0,0,0,0,0,0,0
0.671,3,0,0,0,0,0,0,0,0,0
0.671,4,0,0,0,0,0,0,0,0,0
0.671,5,0,0,0,0,0,0,0,0,0
0.671,0,1,0,0,0,0,0,0,0,0
0.671,1,1,0,0,0,0,0,0,0,0
0.671,2,1,0,0,0,0,0,0,0,0
0.671,3,1,0,0,0,0,0,0,0,0
0.671,4,1,0,0,0,0,0,0,0,0
0.671,5,1,0,0,0,0,0,0,0,0
0.688,0,0,0,0,0,-0.952818,-0.272966,2.06322,0.000574046,-0.000892741
0.688,1,0,0,0,0,0,0,0,0,0
0.688,2,0,0,0,0,0,0,0,0,0
0.688,3,0,0,0,0,0,0,0,0,0
0.688,4,0,0,0,0,0,0,0,0,0
0.688,5,0,0,0,0,0,0,0,0,0
0.688,0,1,0,0,0,0,0,0,0,0
0.688,1,1,0,0,0,0,0,0,0,0
0.688,2,1,0,0,0,0,0,0,0,0
0.688,3,1,0,0,0,0,0,0,0,0
0.688,4,1,0,0,0,0,0,0,0,0
0.688,5,1,0,0,0,0,0,0,0,0
0.703,0,0,0,0,0,-0.952891,-0.27292,2.06409,-0.000677417,2.97581e-05
0.703,1,0,0,0,0,0,0,0,0,0
