ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.500,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.500,2,0,0,0,0,0,0,0,0,0
0.500,3,0,0,0,0,0,0,0,0,0
0.500,4,0,0,0,0,0,0,0,0,0
0.500,5,0,0,0,0,0,0,0,0,0
0.500,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.500,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.500,2,1,0,0,0,0,0,0,0,0
0.500,3,1,0,0,0,0,0,0,0,0
0.500,4,1,0,0,0,0,0,0,0,0
0.500,5,1,0,0,0,0,0,0,0,0
0.515,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.515,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.515,2,0,0,0,0,0,0,0,0,0
0.515,3,0,0,0,0,0,0,0,0,0
0.515,4,0,0,0,0,0,0,0,0,0
0.515,5,0,0,0,0,0,0,0,0,0
0.515,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.515,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.515,2,1,0,0,0,0,0,0,0,0
0.515,3,1,0,0,0,0,0,0,0,0
0.515,4,1,0,0,0,0,0,0,0,0
0.515,5,1,0,0,0,0,0,0,0,0
0.531,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.531,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.531,2,0,0,0,0,0,0,0,0,0
0.531,3,0,0,0,0,0,0,0,0,0
0.531,4,0,0,0,0,0,0,0,0,0
0.531,5,0,0,0,0,0,0,0,0,0
0.531,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.531,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.531,2,1,0,0,0,0,0,0,0,0
0.531,3,1,0,0,0,0,0,0,0,0
0.531,4,1,0,0,0,0,0,0,0,0
0.531,5,1,0,0,0,0,0,0,0,0
0.547,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.547,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
